C0118C $69 $00         ADC #$00                        A:0000 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:185 H:325
C0118E $95 $02         STA $02,X [000042] = $00        A:0000 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:185 H:327
C01190 $A3 $01         LDA $01,S [000364] = $00        A:0000 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:185 H:334
C01192 $EB             XBA                             A:0000 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:0  
C01193 $A3 $03         LDA $03,S [000366] = $09        A:0000 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:5  
C01195 $8F $02 $42 $00 STA $004202                     A:0009 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:34 V:186 H:11 
C01199 $EB             XBA                             A:0009 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:34 V:186 H:19 
C0119A $8F $03 $42 $00 STA $004203                     A:0900 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:23 
C0119E $EA             NOP                             A:0900 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:31 
C0119F $EA             NOP                             A:0900 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:34 
C011A0 $EA             NOP                             A:0900 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:37 
C011A1 $EA             NOP                             A:0900 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:40 
C011A2 $AF $16 $42 $00 LDA $004216                     A:0900 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:43 
C011A6 $18             CLC                             A:0900 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:50 
C011A7 $75 $01         ADC $01,X [000041] = $00        A:0900 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:53 
C011A9 $95 $01         STA $01,X [000041] = $00        A:0900 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:60 
C011AB $AF $17 $42 $00 LDA $004217                     A:0900 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:66 
C011AF $75 $02         ADC $02,X [000042] = $00        A:0900 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:74 
C011B1 $95 $02         STA $02,X [000042] = $00        A:0900 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:80 
C011B3 $A9 $00         LDA #$00                        A:0900 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:87 
C011B5 $2A             ROL                             A:0900 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:90 
C011B6 $95 $03         STA $03,X [000043] = $00        A:0900 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:93 
C011B8 $A3 $01         LDA $01,S [000364] = $00        A:0900 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:99 
C011BA $EB             XBA                             A:0900 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:106
C011BB $A3 $02         LDA $02,S [000365] = $00        A:0009 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:34 V:186 H:110
C011BD $8F $02 $42 $00 STA $004202                     A:0000 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:117
C011C1 $EB             XBA                             A:0000 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:124
C011C2 $8F $03 $42 $00 STA $004203                     A:0000 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:129
C011C6 $EA             NOP                             A:0000 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:146
C011C7 $EA             NOP                             A:0000 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:149
C011C8 $EA             NOP                             A:0000 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:152
C011C9 $EA             NOP                             A:0000 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:155
C011CA $AF $16 $42 $00 LDA $004216                     A:0000 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:158
C011CE $18             CLC                             A:0000 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:166
C011CF $75 $02         ADC $02,X [000042] = $00        A:0000 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:169
C011D1 $95 $02         STA $02,X [000042] = $00        A:0000 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:175
C011D3 $AF $17 $42 $00 LDA $004217                     A:0000 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:182
C011D7 $75 $03         ADC $03,X [000043] = $00        A:0000 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:189
C011D9 $95 $03         STA $03,X [000043] = $00        A:0000 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:196
C011DB $68             PLA                             A:0000 X:0040 Y:0002 S:0363 D:0000 DB:C6 P:36 V:186 H:202
C011DC $68             PLA                             A:0000 X:0040 Y:0002 S:0364 D:0000 DB:C6 P:36 V:186 H:209
C011DD $EB             XBA                             A:0000 X:0040 Y:0002 S:0365 D:0000 DB:C6 P:36 V:186 H:215
C011DE $68             PLA                             A:0000 X:0040 Y:0002 S:0365 D:0000 DB:C6 P:36 V:186 H:220
C011DF $28             PLP                             A:0009 X:0040 Y:0002 S:0366 D:0000 DB:C6 P:34 V:186 H:226
C011E0 $6B             RTL                             A:0009 X:0040 Y:0002 S:0367 D:0000 DB:C6 P:15 V:186 H:233
C90597 $A0 $04         LDY #$04                        A:0009 X:0040 Y:0002 S:036A D:0000 DB:C6 P:15 V:186 H:243
C90599 $B3 $09         LDA ($09,S),Y [C6037C] = $A6D4  A:0009 X:0040 Y:0004 S:036A D:0000 DB:C6 P:15 V:186 H:246
C9059B $A0 $07         LDY #$07                        A:A6D4 X:0040 Y:0004 S:036A D:0000 DB:C6 P:95 V:186 H:259
C9059D $18             CLC                             A:A6D4 X:0040 Y:0007 S:036A D:0000 DB:C6 P:15 V:186 H:262
C9059E $73 $09         ADC ($09,S),Y [C6037F] = $0001  A:A6D4 X:0040 Y:0007 S:036A D:0000 DB:C6 P:14 V:186 H:265
C905A0 $90 $03         BCC $C905A5                     A:A6D5 X:0040 Y:0007 S:036A D:0000 DB:C6 P:94 V:186 H:295
C905A5 $65 $40         ADC $40 [000040] = $0048        A:A6D5 X:0040 Y:0007 S:036A D:0000 DB:C6 P:94 V:186 H:299
C905A7 $85 $40         STA $40 [000040] = $0048        A:A71D X:0040 Y:0007 S:036A D:0000 DB:C6 P:94 V:186 H:306
C905A9 $90 $02         BCC $C905AD                     A:A71D X:0040 Y:0007 S:036A D:0000 DB:C6 P:94 V:186 H:313
C905AD $E2 $20         SEP #$20                        A:A71D X:0040 Y:0007 S:036A D:0000 DB:C6 P:94 V:186 H:318
C905AF $A0 $06         LDY #$06                        A:A71D X:0040 Y:0007 S:036A D:0000 DB:C6 P:B4 V:186 H:322
C905B1 $B3 $09         LDA ($09,S),Y [C6037E] = $C8    A:A71D X:0040 Y:0006 S:036A D:0000 DB:C6 P:34 V:186 H:325
C905B3 $18             CLC                             A:A7C8 X:0040 Y:0006 S:036A D:0000 DB:C6 P:B4 V:186 H:336
C905B4 $65 $42         ADC $42 [000042] = $00          A:A7C8 X:0040 Y:0006 S:036A D:0000 DB:C6 P:B4 V:186 H:339
C905B6 $85 $42         STA $42 [000042] = $00          A:A7C8 X:0040 Y:0006 S:036A D:0000 DB:C6 P:B4 V:187 H:4  
C905B8 $C2 $30         REP #$30                        A:A7C8 X:0040 Y:0006 S:036A D:0000 DB:C6 P:B4 V:187 H:9  
C905BA $A7 $40         LDA [$40] [C8A71D] = $0200      A:A7C8 X:0040 Y:0006 S:036A D:0000 DB:C6 P:84 V:187 H:13 
C905BC $AA             TAX                             A:0200 X:0040 Y:0006 S:036A D:0000 DB:C6 P:04 V:187 H:25 
C905BD $A0 $01 $00     LDY #$0001                      A:0200 X:0200 Y:0006 S:036A D:0000 DB:C6 P:04 V:187 H:28 
C905C0 $B7 $40         LDA [$40],Y [C8A71E] = $0002    A:0200 X:0200 Y:0001 S:036A D:0000 DB:C6 P:04 V:187 H:33 
C905C2 $85 $41         STA $41 [000041] = $C8A7        A:0002 X:0200 Y:0001 S:036A D:0000 DB:C6 P:04 V:187 H:45 
C905C4 $8A             TXA                             A:0002 X:0200 Y:0001 S:036A D:0000 DB:C6 P:04 V:187 H:52 
C905C5 $85 $40         STA $40 [000040] = $021D        A:0200 X:0200 Y:0001 S:036A D:0000 DB:C6 P:04 V:187 H:55 
C905C7 $A0 $0A $00     LDY #$000A                      A:0200 X:0200 Y:0001 S:036A D:0000 DB:C6 P:04 V:187 H:62 
C905CA $B3 $09         LDA ($09,S),Y [C60382] = $0000  A:0200 X:0200 Y:000A S:036A D:0000 DB:C6 P:04 V:187 H:66 
C905CC $29 $00 $FF     AND #$FF00                      A:0000 X:0200 Y:000A S:036A D:0000 DB:C6 P:06 V:187 H:79 
C905CF $D0 $14         BNE $C905E5                     A:0000 X:0200 Y:000A S:036A D:0000 DB:C6 P:06 V:187 H:84 
C905D1 $A5 $40         LDA $40 [000040] = $0200        A:0000 X:0200 Y:000A S:036A D:0000 DB:C6 P:06 V:187 H:87 
C905D3 $A0 $09 $00     LDY #$0009                      A:0200 X:0200 Y:000A S:036A D:0000 DB:C6 P:04 V:187 H:94 
C905D6 $33 $09         AND ($09,S),Y [C60381] = $00C0  A:0200 X:0200 Y:0009 S:036A D:0000 DB:C6 P:04 V:187 H:98 
C905D8 $85 $40         STA $40 [000040] = $0200        A:0000 X:0200 Y:0009 S:036A D:0000 DB:C6 P:06 V:187 H:111
C905DA $B3 $09         LDA ($09,S),Y [C60381] = $00C0  A:0000 X:0200 Y:0009 S:036A D:0000 DB:C6 P:06 V:187 H:118
C905DC $F0 $22         BEQ $C90600                     A:00C0 X:0200 Y:0009 S:036A D:0000 DB:C6 P:04 V:187 H:131
C905DE $4A             LSR                             A:00C0 X:0200 Y:0009 S:036A D:0000 DB:C6 P:04 V:187 H:144
C905DF $B0 $1F         BCS $C90600                     A:0060 X:0200 Y:0009 S:036A D:0000 DB:C6 P:04 V:187 H:147
C905E1 $46 $40         LSR $40 [000040] = $0000        A:0060 X:0200 Y:0009 S:036A D:0000 DB:C6 P:04 V:187 H:150
C905E3 $80 $F9         BRA $C905DE                     A:0060 X:0200 Y:0009 S:036A D:0000 DB:C6 P:06 V:187 H:163
C905DE $4A             LSR                             A:0060 X:0200 Y:0009 S:036A D:0000 DB:C6 P:06 V:187 H:167
C905DF $B0 $1F         BCS $C90600                     A:0030 X:0200 Y:0009 S:036A D:0000 DB:C6 P:04 V:187 H:170
C905E1 $46 $40         LSR $40 [000040] = $0000        A:0030 X:0200 Y:0009 S:036A D:0000 DB:C6 P:04 V:187 H:173
C905E3 $80 $F9         BRA $C905DE                     A:0030 X:0200 Y:0009 S:036A D:0000 DB:C6 P:06 V:187 H:186
C905DE $4A             LSR                             A:0030 X:0200 Y:0009 S:036A D:0000 DB:C6 P:06 V:187 H:190
C905DF $B0 $1F         BCS $C90600                     A:0018 X:0200 Y:0009 S:036A D:0000 DB:C6 P:04 V:187 H:193
C905E1 $46 $40         LSR $40 [000040] = $0000        A:0018 X:0200 Y:0009 S:036A D:0000 DB:C6 P:04 V:187 H:196
C905E3 $80 $F9         BRA $C905DE                     A:0018 X:0200 Y:0009 S:036A D:0000 DB:C6 P:06 V:187 H:209
C905DE $4A             LSR                             A:0018 X:0200 Y:0009 S:036A D:0000 DB:C6 P:06 V:187 H:213
C905DF $B0 $1F         BCS $C90600                     A:000C X:0200 Y:0009 S:036A D:0000 DB:C6 P:04 V:187 H:216
C905E1 $46 $40         LSR $40 [000040] = $0000        A:000C X:0200 Y:0009 S:036A D:0000 DB:C6 P:04 V:187 H:219
C905E3 $80 $F9         BRA $C905DE                     A:000C X:0200 Y:0009 S:036A D:0000 DB:C6 P:06 V:187 H:232
C905DE $4A             LSR                             A:000C X:0200 Y:0009 S:036A D:0000 DB:C6 P:06 V:187 H:236
C905DF $B0 $1F         BCS $C90600                     A:0006 X:0200 Y:0009 S:036A D:0000 DB:C6 P:04 V:187 H:239
C905E1 $46 $40         LSR $40 [000040] = $0000        A:0006 X:0200 Y:0009 S:036A D:0000 DB:C6 P:04 V:187 H:242
C905E3 $80 $F9         BRA $C905DE                     A:0006 X:0200 Y:0009 S:036A D:0000 DB:C6 P:06 V:187 H:255
C905DE $4A             LSR                             A:0006 X:0200 Y:0009 S:036A D:0000 DB:C6 P:06 V:187 H:259
C905DF $B0 $1F         BCS $C90600                     A:0003 X:0200 Y:0009 S:036A D:0000 DB:C6 P:04 V:187 H:262
C905E1 $46 $40         LSR $40 [000040] = $0000        A:0003 X:0200 Y:0009 S:036A D:0000 DB:C6 P:04 V:187 H:265
C905E3 $80 $F9         BRA $C905DE                     A:0003 X:0200 Y:0009 S:036A D:0000 DB:C6 P:06 V:187 H:294
C905DE $4A             LSR                             A:0003 X:0200 Y:0009 S:036A D:0000 DB:C6 P:06 V:187 H:299
C905DF $B0 $1F         BCS $C90600                     A:0001 X:0200 Y:0009 S:036A D:0000 DB:C6 P:05 V:187 H:302
C90600 $A3 $09         LDA $09,S [000373] = $0378      A:0001 X:0200 Y:0009 S:036A D:0000 DB:C6 P:05 V:187 H:306
C90602 $18             CLC                             A:0378 X:0200 Y:0009 S:036A D:0000 DB:C6 P:05 V:187 H:315
C90603 $69 $0B $00     ADC #$000B                      A:0378 X:0200 Y:0009 S:036A D:0000 DB:C6 P:04 V:187 H:318
C90606 $83 $09         STA $09,S [000373] = $0378      A:0383 X:0200 Y:0009 S:036A D:0000 DB:C6 P:04 V:187 H:322
C90608 $7A             PLY                             A:0383 X:0200 Y:0009 S:036A D:0000 DB:C6 P:04 V:187 H:330
C90609 $FA             PLX                             A:0383 X:0200 Y:4F8E S:036C D:0000 DB:C6 P:04 V:187 H:338
C9060A $68             PLA                             A:0383 X:0008 Y:4F8E S:036E D:0000 DB:C6 P:04 V:188 H:7  
C9060B $AB             PLB                             A:0001 X:0008 Y:4F8E S:0370 D:0000 DB:C6 P:04 V:188 H:15 
C9060C $28             PLP                             A:0001 X:0008 Y:4F8E S:0371 D:0000 DB:7E P:04 V:188 H:22 
C9060D $A5 $40         LDA $40 [000040] = $0000        A:0001 X:0008 Y:4F8E S:0372 D:0000 DB:7E P:05 V:188 H:28 
C9060F $6B             RTL                             A:0000 X:0008 Y:4F8E S:0372 D:0000 DB:7E P:07 V:188 H:35 
C60384 $F4 $C5 $99     PEA #$99C5                      A:0000 X:0008 Y:4F8E S:0375 D:0000 DB:7E P:07 V:188 H:46 
C60387 $F4 $03 $00     PEA #$0003                      A:0000 X:0008 Y:4F8E S:0373 D:0000 DB:7E P:07 V:188 H:54 
C6038A $F4 $00 $7E     PEA #$7E00                      A:0000 X:0008 Y:4F8E S:0371 D:0000 DB:7E P:07 V:188 H:63 
C6038D $22 $E9 $02 $C9 JSL $C902E9                     A:0000 X:0008 Y:4F8E S:036F D:0000 DB:7E P:07 V:188 H:71 
C902E9 $08             PHP                             A:0000 X:0008 Y:4F8E S:036C D:0000 DB:7E P:07 V:188 H:85 
C902EA $78             SEI                             A:0000 X:0008 Y:4F8E S:036B D:0000 DB:7E P:07 V:188 H:90 
C902EB $C2 $30         REP #$30                        A:0000 X:0008 Y:4F8E S:036B D:0000 DB:7E P:07 V:188 H:93 
C902ED $48             PHA                             A:0000 X:0008 Y:4F8E S:036B D:0000 DB:7E P:07 V:188 H:97 
C902EE $8B             PHB                             A:0000 X:0008 Y:4F8E S:0369 D:0000 DB:7E P:07 V:188 H:104
C902EF $5A             PHY                             A:0000 X:0008 Y:4F8E S:0368 D:0000 DB:7E P:07 V:188 H:109
C902F0 $DA             PHX                             A:0000 X:0008 Y:4F8E S:0366 D:0000 DB:7E P:07 V:188 H:116
C902F1 $E2 $10         SEP #$10                        A:0000 X:0008 Y:4F8E S:0364 D:0000 DB:7E P:07 V:188 H:123
C902F3 $85 $40         STA $40 [000040] = $0000        A:0000 X:0008 Y:008E S:0364 D:0000 DB:7E P:17 V:188 H:128
C902F5 $A3 $0D         LDA $0D,S [000371] = $037E      A:0000 X:0008 Y:008E S:0364 D:0000 DB:7E P:17 V:188 H:145
C902F7 $AA             TAX                             A:037E X:0008 Y:008E S:0364 D:0000 DB:7E P:15 V:188 H:153
C902F8 $DA             PHX                             A:037E X:007E Y:008E S:0364 D:0000 DB:7E P:15 V:188 H:156
C902F9 $AB             PLB                             A:037E X:007E Y:008E S:0363 D:0000 DB:7E P:15 V:188 H:161
C902FA $A3 $0E         LDA $0E,S [000372] = $0003      A:037E X:007E Y:008E S:0364 D:0000 DB:7E P:15 V:188 H:168
C902FC $F0 $11         BEQ $C9030F                     A:0003 X:007E Y:008E S:0364 D:0000 DB:7E P:15 V:188 H:176
C902FE $4A             LSR                             A:0003 X:007E Y:008E S:0364 D:0000 DB:7E P:15 V:188 H:179
C902FF $B0 $4E         BCS $C9034F                     A:0001 X:007E Y:008E S:0364 D:0000 DB:7E P:15 V:188 H:182
C9034F $A2 $00         LDX #$00                        A:0001 X:007E Y:008E S:0364 D:0000 DB:7E P:15 V:188 H:187
C90351 $80 $BF         BRA $C90312                     A:0001 X:0000 Y:008E S:0364 D:0000 DB:7E P:17 V:188 H:190
C90312 $A5 $40         LDA $40 [000040] = $0000        A:0001 X:0000 Y:008E S:0364 D:0000 DB:7E P:17 V:188 H:194
C90314 $23 $0E         AND $0E,S [000372] = $0003      A:0000 X:0000 Y:008E S:0364 D:0000 DB:7E P:17 V:188 H:201
C90316 $85 $40         STA $40 [000040] = $0000        A:0000 X:0000 Y:008E S:0364 D:0000 DB:7E P:17 V:188 H:210
C90318 $A0 $00         LDY #$00                        A:0000 X:0000 Y:008E S:0364 D:0000 DB:7E P:17 V:188 H:217
C9031A $A3 $0E         LDA $0E,S [000372] = $0003      A:0000 X:0000 Y:0000 S:0364 D:0000 DB:7E P:17 V:188 H:220
C9031C $49 $FF $FF     EOR #$FFFF                      A:0003 X:0000 Y:0000 S:0364 D:0000 DB:7E P:15 V:188 H:228
C9031F $33 $10         AND ($10,S),Y [7E99C5] = $174C  A:FFFC X:0000 Y:0000 S:0364 D:0000 DB:7E P:95 V:188 H:233
C90321 $05 $40         ORA $40 [000040] = $0000        A:174C X:0000 Y:0000 S:0364 D:0000 DB:7E P:15 V:188 H:247
C90323 $93 $10         STA ($10,S),Y [7E99C5] = $174C  A:174C X:0000 Y:0000 S:0364 D:0000 DB:7E P:15 V:188 H:254
C90325 $E2 $20         SEP #$20                        A:174C X:0000 Y:0000 S:0364 D:0000 DB:7E P:15 V:188 H:268
C90327 $86 $42         STX $42 [000042] = $00          A:174C X:0000 Y:0000 S:0364 D:0000 DB:7E P:35 V:188 H:272
C90329 $A0 $02         LDY #$02                        A:174C X:0000 Y:0000 S:0364 D:0000 DB:7E P:35 V:188 H:294
C9032B $A3 $0C         LDA $0C,S [000370] = $00        A:174C X:0000 Y:0002 S:0364 D:0000 DB:7E P:35 V:188 H:297
C9032D $49 $FF         EOR #$FF                        A:1700 X:0000 Y:0002 S:0364 D:0000 DB:7E P:37 V:188 H:303
C9032F $33 $10         AND ($10,S),Y [7E99C7] = $00    A:17FF X:0000 Y:0002 S:0364 D:0000 DB:7E P:B5 V:188 H:306
C90331 $05 $42         ORA $42 [000042] = $00          A:1700 X:0000 Y:0002 S:0364 D:0000 DB:7E P:37 V:188 H:318
C90333 $93 $10         STA ($10,S),Y [7E99C7] = $00    A:1700 X:0000 Y:0002 S:0364 D:0000 DB:7E P:37 V:188 H:323
C90335 $C2 $30         REP #$30                        A:1700 X:0000 Y:0002 S:0364 D:0000 DB:7E P:37 V:188 H:334
C90337 $FA             PLX                             A:1700 X:0000 Y:0002 S:0364 D:0000 DB:7E P:07 V:188 H:339
C90338 $7A             PLY                             A:1700 X:0008 Y:0002 S:0366 D:0000 DB:7E P:05 V:189 H:7  
C90339 $AB             PLB                             A:1700 X:0008 Y:4F8E S:0368 D:0000 DB:7E P:05 V:189 H:16 
C9033A $A3 $05         LDA $05,S [00036E] = $C603      A:1700 X:0008 Y:4F8E S:0369 D:0000 DB:7E P:05 V:189 H:22 
C9033C $83 $0B         STA $0B,S [000374] = $99C5      A:C603 X:0008 Y:4F8E S:0369 D:0000 DB:7E P:85 V:189 H:31 
C9033E $A3 $03         LDA $03,S [00036C] = $9007      A:C603 X:0008 Y:4F8E S:0369 D:0000 DB:7E P:85 V:189 H:39 
C90340 $83 $09         STA $09,S [000372] = $0003      A:9007 X:0008 Y:4F8E S:0369 D:0000 DB:7E P:85 V:189 H:48 
C90342 $A3 $01         LDA $01,S [00036A] = $0000      A:9007 X:0008 Y:4F8E S:0369 D:0000 DB:7E P:85 V:189 H:56 
C90344 $83 $07         STA $07,S [000370] = $7E00      A:0000 X:0008 Y:4F8E S:0369 D:0000 DB:7E P:07 V:189 H:65 
C90346 $3B             TSC                             A:0000 X:0008 Y:4F8E S:0369 D:0000 DB:7E P:07 V:189 H:73 
C90347 $18             CLC                             A:0369 X:0008 Y:4F8E S:0369 D:0000 DB:7E P:05 V:189 H:76 
C90348 $69 $06 $00     ADC #$0006                      A:0369 X:0008 Y:4F8E S:0369 D:0000 DB:7E P:04 V:189 H:79 
C9034B $1B             TCS                             A:036F X:0008 Y:4F8E S:0369 D:0000 DB:7E P:04 V:189 H:84 
C9034C $68             PLA                             A:036F X:0008 Y:4F8E S:036F D:0000 DB:7E P:04 V:189 H:87 
C9034D $28             PLP                             A:0000 X:0008 Y:4F8E S:0371 D:0000 DB:7E P:06 V:189 H:95 
C9034E $6B             RTL                             A:0000 X:0008 Y:4F8E S:0372 D:0000 DB:7E P:07 V:189 H:102
C60391 $9C $FF $99     STZ $99FF [7E99FF] = $0001      A:0000 X:0008 Y:4F8E S:0375 D:0000 DB:7E P:07 V:189 H:112
C60394 $22 $72 $05 $C9 JSL $C90572                     A:0000 X:0008 Y:4F8E S:0375 D:0000 DB:7E P:07 V:189 H:121
C90572 $08             PHP                             A:0000 X:0008 Y:4F8E S:0372 D:0000 DB:7E P:07 V:189 H:144
C90573 $8B             PHB                             A:0000 X:0008 Y:4F8E S:0371 D:0000 DB:7E P:07 V:189 H:149
C90574 $78             SEI                             A:0000 X:0008 Y:4F8E S:0370 D:0000 DB:7E P:07 V:189 H:154
C90575 $C2 $30         REP #$30                        A:0000 X:0008 Y:4F8E S:0370 D:0000 DB:7E P:07 V:189 H:157
C90577 $48             PHA                             A:0000 X:0008 Y:4F8E S:0370 D:0000 DB:7E P:07 V:189 H:162
C90578 $DA             PHX                             A:0000 X:0008 Y:4F8E S:036E D:0000 DB:7E P:07 V:189 H:169
