01916F $20 $0B $FE     JSR $FE0B [01FE0B] = $8B        A:CDC8 X:0D20 Y:CDC8 S:1FCB D:0000 DB:01 P:nvMxdiZc V:198 H:304
01E91C $D0 $F7         BNE $01E915                     A:CD0F X:000F Y:CE29 S:1FC2 D:2100 DB:04 P:nvMxdizc V:93  H:89 
01E915 $B9 $00 $00     LDA $0000,Y [04CE29] = $05      A:CD0F X:000F Y:CE29 S:1FC2 D:2100 DB:04 P:nvMxdizc V:93  H:95 
01E918 $C8             INY                             A:CD05 X:000F Y:CE29 S:1FC2 D:2100 DB:04 P:nvMxdizc V:93  H:104
01E919 $85 $80         STA $80 [002180] = $00          A:CD05 X:000F Y:CE2A S:1FC2 D:2100 DB:04 P:NvMxdizc V:93  H:108
01E91B $CA             DEX                             A:CD05 X:000F Y:CE2A S:1FC2 D:2100 DB:04 P:NvMxdizc V:93  H:113
01E91C $D0 $F7         BNE $01E915                     A:CD05 X:000E Y:CE2A S:1FC2 D:2100 DB:04 P:nvMxdizc V:93  H:117
01E915 $B9 $00 $00     LDA $0000,Y [04CE2A] = $0F      A:CD05 X:000E Y:CE2A S:1FC2 D:2100 DB:04 P:nvMxdizc V:93  H:122
01E918 $C8             INY                             A:CD0F X:000E Y:CE2A S:1FC2 D:2100 DB:04 P:nvMxdizc V:93  H:132
01E919 $85 $80         STA $80 [002180] = $00          A:CD0F X:000E Y:CE2B S:1FC2 D:2100 DB:04 P:NvMxdizc V:93  H:145
01E91B $CA             DEX                             A:CD0F X:000E Y:CE2B S:1FC2 D:2100 DB:04 P:NvMxdizc V:93  H:151
01E91C $D0 $F7         BNE $01E915                     A:CD0F X:000D Y:CE2B S:1FC2 D:2100 DB:04 P:nvMxdizc V:93  H:154
01E915 $B9 $00 $00     LDA $0000,Y [04CE2B] = $05      A:CD0F X:000D Y:CE2B S:1FC2 D:2100 DB:04 P:nvMxdizc V:93  H:160
01E918 $C8             INY                             A:CD05 X:000D Y:CE2B S:1FC2 D:2100 DB:04 P:nvMxdizc V:93  H:169
01E919 $85 $80         STA $80 [002180] = $00          A:CD05 X:000D Y:CE2C S:1FC2 D:2100 DB:04 P:NvMxdizc V:93  H:173
01E91B $CA             DEX                             A:CD05 X:000D Y:CE2C S:1FC2 D:2100 DB:04 P:NvMxdizc V:93  H:178
01E91C $D0 $F7         BNE $01E915                     A:CD05 X:000C Y:CE2C S:1FC2 D:2100 DB:04 P:nvMxdizc V:93  H:182
01E915 $B9 $00 $00     LDA $0000,Y [04CE2C] = $07      A:CD05 X:000C Y:CE2C S:1FC2 D:2100 DB:04 P:nvMxdizc V:93  H:187
01E918 $C8             INY                             A:CD07 X:000C Y:CE2C S:1FC2 D:2100 DB:04 P:nvMxdizc V:93  H:197
01E919 $85 $80         STA $80 [002180] = $00          A:CD07 X:000C Y:CE2D S:1FC2 D:2100 DB:04 P:NvMxdizc V:93  H:200
01E91B $CA             DEX                             A:CD07 X:000C Y:CE2D S:1FC2 D:2100 DB:04 P:NvMxdizc V:93  H:206
01E91C $D0 $F7         BNE $01E915                     A:CD07 X:000B Y:CE2D S:1FC2 D:2100 DB:04 P:nvMxdizc V:93  H:209
01E915 $B9 $00 $00     LDA $0000,Y [04CE2D] = $00      A:CD07 X:000B Y:CE2D S:1FC2 D:2100 DB:04 P:nvMxdizc V:93  H:215
01E918 $C8             INY                             A:CD00 X:000B Y:CE2D S:1FC2 D:2100 DB:04 P:nvMxdiZc V:93  H:224
01E919 $85 $80         STA $80 [002180] = $00          A:CD00 X:000B Y:CE2E S:1FC2 D:2100 DB:04 P:NvMxdizc V:93  H:228
01E91B $CA             DEX                             A:CD00 X:000B Y:CE2E S:1FC2 D:2100 DB:04 P:NvMxdizc V:93  H:233
01E91C $D0 $F7         BNE $01E915                     A:CD00 X:000A Y:CE2E S:1FC2 D:2100 DB:04 P:nvMxdizc V:93  H:237
01E915 $B9 $00 $00     LDA $0000,Y [04CE2E] = $0C      A:CD00 X:000A Y:CE2E S:1FC2 D:2100 DB:04 P:nvMxdizc V:93  H:242
01E918 $C8             INY                             A:CD0C X:000A Y:CE2E S:1FC2 D:2100 DB:04 P:nvMxdizc V:93  H:252
01E919 $85 $80         STA $80 [002180] = $00          A:CD0C X:000A Y:CE2F S:1FC2 D:2100 DB:04 P:NvMxdizc V:93  H:255
01E91B $CA             DEX                             A:CD0C X:000A Y:CE2F S:1FC2 D:2100 DB:04 P:NvMxdizc V:93  H:261
01E91C $D0 $F7         BNE $01E915                     A:CD0C X:0009 Y:CE2F S:1FC2 D:2100 DB:04 P:nvMxdizc V:93  H:264
01E915 $B9 $00 $00     LDA $0000,Y [04CE2F] = $01      A:CD0C X:0009 Y:CE2F S:1FC2 D:2100 DB:04 P:nvMxdizc V:93  H:270
01E918 $C8             INY                             A:CD01 X:0009 Y:CE2F S:1FC2 D:2100 DB:04 P:nvMxdizc V:93  H:291
01E919 $85 $80         STA $80 [002180] = $00          A:CD01 X:0009 Y:CE30 S:1FC2 D:2100 DB:04 P:NvMxdizc V:93  H:295
01E91B $CA             DEX                             A:CD01 X:0009 Y:CE30 S:1FC2 D:2100 DB:04 P:NvMxdizc V:93  H:300
01E91C $D0 $F7         BNE $01E915                     A:CD01 X:0008 Y:CE30 S:1FC2 D:2100 DB:04 P:nvMxdizc V:93  H:304
01E915 $B9 $00 $00     LDA $0000,Y [04CE30] = $07      A:CD01 X:0008 Y:CE30 S:1FC2 D:2100 DB:04 P:nvMxdizc V:93  H:309
01E918 $C8             INY                             A:CD07 X:0008 Y:CE30 S:1FC2 D:2100 DB:04 P:nvMxdizc V:93  H:319
01E919 $85 $80         STA $80 [002180] = $00          A:CD07 X:0008 Y:CE31 S:1FC2 D:2100 DB:04 P:NvMxdizc V:93  H:322
01E91B $CA             DEX                             A:CD07 X:0008 Y:CE31 S:1FC2 D:2100 DB:04 P:NvMxdizc V:93  H:327
01E91C $D0 $F7         BNE $01E915                     A:CD07 X:0007 Y:CE31 S:1FC2 D:2100 DB:04 P:nvMxdizc V:93  H:330
01E915 $B9 $00 $00     LDA $0000,Y [04CE31] = $00      A:CD07 X:0007 Y:CE31 S:1FC2 D:2100 DB:04 P:nvMxdizc V:93  H:336
01E918 $C8             INY                             A:CD00 X:0007 Y:CE31 S:1FC2 D:2100 DB:04 P:nvMxdiZc V:94  H:5  
01E919 $85 $80         STA $80 [002180] = $00          A:CD00 X:0007 Y:CE32 S:1FC2 D:2100 DB:04 P:NvMxdizc V:94  H:9  
01E91B $CA             DEX                             A:CD00 X:0007 Y:CE32 S:1FC2 D:2100 DB:04 P:NvMxdizc V:94  H:14 
01E91C $D0 $F7         BNE $01E915                     A:CD00 X:0006 Y:CE32 S:1FC2 D:2100 DB:04 P:nvMxdizc V:94  H:18 
01E915 $B9 $00 $00     LDA $0000,Y [04CE32] = $0C      A:CD00 X:0006 Y:CE32 S:1FC2 D:2100 DB:04 P:nvMxdizc V:94  H:23 
01E918 $C8             INY                             A:CD0C X:0006 Y:CE32 S:1FC2 D:2100 DB:04 P:nvMxdizc V:94  H:33 
01E919 $85 $80         STA $80 [002180] = $00          A:CD0C X:0006 Y:CE33 S:1FC2 D:2100 DB:04 P:NvMxdizc V:94  H:36 
01E91B $CA             DEX                             A:CD0C X:0006 Y:CE33 S:1FC2 D:2100 DB:04 P:NvMxdizc V:94  H:42 
01E91C $D0 $F7         BNE $01E915                     A:CD0C X:0005 Y:CE33 S:1FC2 D:2100 DB:04 P:nvMxdizc V:94  H:45 
01E915 $B9 $00 $00     LDA $0000,Y [04CE33] = $01      A:CD0C X:0005 Y:CE33 S:1FC2 D:2100 DB:04 P:nvMxdizc V:94  H:51 
01E918 $C8             INY                             A:CD01 X:0005 Y:CE33 S:1FC2 D:2100 DB:04 P:nvMxdizc V:94  H:60 
01E919 $85 $80         STA $80 [002180] = $00          A:CD01 X:0005 Y:CE34 S:1FC2 D:2100 DB:04 P:NvMxdizc V:94  H:64 
01E91B $CA             DEX                             A:CD01 X:0005 Y:CE34 S:1FC2 D:2100 DB:04 P:NvMxdizc V:94  H:69 
01E91C $D0 $F7         BNE $01E915                     A:CD01 X:0004 Y:CE34 S:1FC2 D:2100 DB:04 P:nvMxdizc V:94  H:73 
01E915 $B9 $00 $00     LDA $0000,Y [04CE34] = $07      A:CD01 X:0004 Y:CE34 S:1FC2 D:2100 DB:04 P:nvMxdizc V:94  H:78 
01E918 $C8             INY                             A:CD07 X:0004 Y:CE34 S:1FC2 D:2100 DB:04 P:nvMxdizc V:94  H:88 
01E919 $85 $80         STA $80 [002180] = $00          A:CD07 X:0004 Y:CE35 S:1FC2 D:2100 DB:04 P:NvMxdizc V:94  H:91 
01E91B $CA             DEX                             A:CD07 X:0004 Y:CE35 S:1FC2 D:2100 DB:04 P:NvMxdizc V:94  H:97 
01E91C $D0 $F7         BNE $01E915                     A:CD07 X:0003 Y:CE35 S:1FC2 D:2100 DB:04 P:nvMxdizc V:94  H:100
01E915 $B9 $00 $00     LDA $0000,Y [04CE35] = $00      A:CD07 X:0003 Y:CE35 S:1FC2 D:2100 DB:04 P:nvMxdizc V:94  H:106
01E918 $C8             INY                             A:CD00 X:0003 Y:CE35 S:1FC2 D:2100 DB:04 P:nvMxdiZc V:94  H:115
01E919 $85 $80         STA $80 [002180] = $00          A:CD00 X:0003 Y:CE36 S:1FC2 D:2100 DB:04 P:NvMxdizc V:94  H:119
01E91B $CA             DEX                             A:CD00 X:0003 Y:CE36 S:1FC2 D:2100 DB:04 P:NvMxdizc V:94  H:124
01E91C $D0 $F7         BNE $01E915                     A:CD00 X:0002 Y:CE36 S:1FC2 D:2100 DB:04 P:nvMxdizc V:94  H:128
01E915 $B9 $00 $00     LDA $0000,Y [04CE36] = $03      A:CD00 X:0002 Y:CE36 S:1FC2 D:2100 DB:04 P:nvMxdizc V:94  H:143
01E918 $C8             INY                             A:CD03 X:0002 Y:CE36 S:1FC2 D:2100 DB:04 P:nvMxdizc V:94  H:153
01E919 $85 $80         STA $80 [002180] = $00          A:CD03 X:0002 Y:CE37 S:1FC2 D:2100 DB:04 P:NvMxdizc V:94  H:156
01E91B $CA             DEX                             A:CD03 X:0002 Y:CE37 S:1FC2 D:2100 DB:04 P:NvMxdizc V:94  H:162
01E91C $D0 $F7         BNE $01E915                     A:CD03 X:0001 Y:CE37 S:1FC2 D:2100 DB:04 P:nvMxdizc V:94  H:165
01E915 $B9 $00 $00     LDA $0000,Y [04CE37] = $00      A:CD03 X:0001 Y:CE37 S:1FC2 D:2100 DB:04 P:nvMxdizc V:94  H:171
01E918 $C8             INY                             A:CD00 X:0001 Y:CE37 S:1FC2 D:2100 DB:04 P:nvMxdiZc V:94  H:180
01E919 $85 $80         STA $80 [002180] = $00          A:CD00 X:0001 Y:CE38 S:1FC2 D:2100 DB:04 P:NvMxdizc V:94  H:184
01E91B $CA             DEX                             A:CD00 X:0001 Y:CE38 S:1FC2 D:2100 DB:04 P:NvMxdizc V:94  H:189
01E91C $D0 $F7         BNE $01E915                     A:CD00 X:0000 Y:CE38 S:1FC2 D:2100 DB:04 P:nvMxdiZc V:94  H:193
01E91E $A2 $08 $00     LDX #$0008                      A:CD00 X:0000 Y:CE38 S:1FC2 D:2100 DB:04 P:nvMxdiZc V:94  H:197
01E921 $B9 $00 $00     LDA $0000,Y [04CE38] = $00      A:CD00 X:0008 Y:CE38 S:1FC2 D:2100 DB:04 P:nvMxdizc V:94  H:203
01E924 $C8             INY                             A:CD00 X:0008 Y:CE38 S:1FC2 D:2100 DB:04 P:nvMxdiZc V:94  H:212
01E925 $85 $80         STA $80 [002180] = $00          A:CD00 X:0008 Y:CE39 S:1FC2 D:2100 DB:04 P:NvMxdizc V:94  H:216
01E927 $64 $80         STZ $80 [002180] = $00          A:CD00 X:0008 Y:CE39 S:1FC2 D:2100 DB:04 P:NvMxdizc V:94  H:221
01E929 $CA             DEX                             A:CD00 X:0008 Y:CE39 S:1FC2 D:2100 DB:04 P:NvMxdizc V:94  H:227
01E92A $D0 $F5         BNE $01E921                     A:CD00 X:0007 Y:CE39 S:1FC2 D:2100 DB:04 P:nvMxdizc V:94  H:230
01E921 $B9 $00 $00     LDA $0000,Y [04CE39] = $00      A:CD00 X:0007 Y:CE39 S:1FC2 D:2100 DB:04 P:nvMxdizc V:94  H:236
01E924 $C8             INY                             A:CD00 X:0007 Y:CE39 S:1FC2 D:2100 DB:04 P:nvMxdiZc V:94  H:245
01E925 $85 $80         STA $80 [002180] = $00          A:CD00 X:0007 Y:CE3A S:1FC2 D:2100 DB:04 P:NvMxdizc V:94  H:249
01E927 $64 $80         STZ $80 [002180] = $00          A:CD00 X:0007 Y:CE3A S:1FC2 D:2100 DB:04 P:NvMxdizc V:94  H:254
01E929 $CA             DEX                             A:CD00 X:0007 Y:CE3A S:1FC2 D:2100 DB:04 P:NvMxdizc V:94  H:260
01E92A $D0 $F5         BNE $01E921                     A:CD00 X:0006 Y:CE3A S:1FC2 D:2100 DB:04 P:nvMxdizc V:94  H:263
01E921 $B9 $00 $00     LDA $0000,Y [04CE3A] = $00      A:CD00 X:0006 Y:CE3A S:1FC2 D:2100 DB:04 P:nvMxdizc V:94  H:269
01E924 $C8             INY                             A:CD00 X:0006 Y:CE3A S:1FC2 D:2100 DB:04 P:nvMxdiZc V:94  H:290
01E925 $85 $80         STA $80 [002180] = $00          A:CD00 X:0006 Y:CE3B S:1FC2 D:2100 DB:04 P:NvMxdizc V:94  H:294
01E927 $64 $80         STZ $80 [002180] = $00          A:CD00 X:0006 Y:CE3B S:1FC2 D:2100 DB:04 P:NvMxdizc V:94  H:299
01E929 $CA             DEX                             A:CD00 X:0006 Y:CE3B S:1FC2 D:2100 DB:04 P:NvMxdizc V:94  H:305
01E92A $D0 $F5         BNE $01E921                     A:CD00 X:0005 Y:CE3B S:1FC2 D:2100 DB:04 P:nvMxdizc V:94  H:308
01E921 $B9 $00 $00     LDA $0000,Y [04CE3B] = $06      A:CD00 X:0005 Y:CE3B S:1FC2 D:2100 DB:04 P:nvMxdizc V:94  H:314
01E924 $C8             INY                             A:CD06 X:0005 Y:CE3B S:1FC2 D:2100 DB:04 P:nvMxdizc V:94  H:323
01E925 $85 $80         STA $80 [002180] = $00          A:CD06 X:0005 Y:CE3C S:1FC2 D:2100 DB:04 P:NvMxdizc V:94  H:326
01E927 $64 $80         STZ $80 [002180] = $00          A:CD06 X:0005 Y:CE3C S:1FC2 D:2100 DB:04 P:NvMxdizc V:94  H:331
01E929 $CA             DEX                             A:CD06 X:0005 Y:CE3C S:1FC2 D:2100 DB:04 P:NvMxdizc V:94  H:337
01E92A $D0 $F5         BNE $01E921                     A:CD06 X:0004 Y:CE3C S:1FC2 D:2100 DB:04 P:nvMxdizc V:95  H:0  
01E921 $B9 $00 $00     LDA $0000,Y [04CE3C] = $00      A:CD06 X:0004 Y:CE3C S:1FC2 D:2100 DB:04 P:nvMxdizc V:95  H:6  
01E924 $C8             INY                             A:CD00 X:0004 Y:CE3C S:1FC2 D:2100 DB:04 P:nvMxdiZc V:95  H:15 
01E925 $85 $80         STA $80 [002180] = $00          A:CD00 X:0004 Y:CE3D S:1FC2 D:2100 DB:04 P:NvMxdizc V:95  H:19 
01E927 $64 $80         STZ $80 [002180] = $00          A:CD00 X:0004 Y:CE3D S:1FC2 D:2100 DB:04 P:NvMxdizc V:95  H:24 
01E929 $CA             DEX                             A:CD00 X:0004 Y:CE3D S:1FC2 D:2100 DB:04 P:NvMxdizc V:95  H:30 
01E92A $D0 $F5         BNE $01E921                     A:CD00 X:0003 Y:CE3D S:1FC2 D:2100 DB:04 P:nvMxdizc V:95  H:33 
01E921 $B9 $00 $00     LDA $0000,Y [04CE3D] = $06      A:CD00 X:0003 Y:CE3D S:1FC2 D:2100 DB:04 P:nvMxdizc V:95  H:39 
01E924 $C8             INY                             A:CD06 X:0003 Y:CE3D S:1FC2 D:2100 DB:04 P:nvMxdizc V:95  H:48 
01E925 $85 $80         STA $80 [002180] = $00          A:CD06 X:0003 Y:CE3E S:1FC2 D:2100 DB:04 P:NvMxdizc V:95  H:52 
01E927 $64 $80         STZ $80 [002180] = $00          A:CD06 X:0003 Y:CE3E S:1FC2 D:2100 DB:04 P:NvMxdizc V:95  H:57 
01E929 $CA             DEX                             A:CD06 X:0003 Y:CE3E S:1FC2 D:2100 DB:04 P:NvMxdizc V:95  H:63 
01E92A $D0 $F5         BNE $01E921                     A:CD06 X:0002 Y:CE3E S:1FC2 D:2100 DB:04 P:nvMxdizc V:95  H:66 
01E921 $B9 $00 $00     LDA $0000,Y [04CE3E] = $00      A:CD06 X:0002 Y:CE3E S:1FC2 D:2100 DB:04 P:nvMxdizc V:95  H:72 
01E924 $C8             INY                             A:CD00 X:0002 Y:CE3E S:1FC2 D:2100 DB:04 P:nvMxdiZc V:95  H:81 
01E925 $85 $80         STA $80 [002180] = $00          A:CD00 X:0002 Y:CE3F S:1FC2 D:2100 DB:04 P:NvMxdizc V:95  H:85 
01E927 $64 $80         STZ $80 [002180] = $00          A:CD00 X:0002 Y:CE3F S:1FC2 D:2100 DB:04 P:NvMxdizc V:95  H:90 
01E929 $CA             DEX                             A:CD00 X:0002 Y:CE3F S:1FC2 D:2100 DB:04 P:NvMxdizc V:95  H:96 
01E92A $D0 $F5         BNE $01E921                     A:CD00 X:0001 Y:CE3F S:1FC2 D:2100 DB:04 P:nvMxdizc V:95  H:99 
01E921 $B9 $00 $00     LDA $0000,Y [04CE3F] = $01      A:CD00 X:0001 Y:CE3F S:1FC2 D:2100 DB:04 P:nvMxdizc V:95  H:105
01E924 $C8             INY                             A:CD01 X:0001 Y:CE3F S:1FC2 D:2100 DB:04 P:nvMxdizc V:95  H:114
01E925 $85 $80         STA $80 [002180] = $00          A:CD01 X:0001 Y:CE40 S:1FC2 D:2100 DB:04 P:NvMxdizc V:95  H:118
01E927 $64 $80         STZ $80 [002180] = $00          A:CD01 X:0001 Y:CE40 S:1FC2 D:2100 DB:04 P:NvMxdizc V:95  H:123
01E929 $CA             DEX                             A:CD01 X:0001 Y:CE40 S:1FC2 D:2100 DB:04 P:NvMxdizc V:95  H:129
01E92A $D0 $F5         BNE $01E921                     A:CD01 X:0000 Y:CE40 S:1FC2 D:2100 DB:04 P:nvMxdiZc V:95  H:132
01E92C $FA             PLX                             A:CD01 X:0000 Y:CE40 S:1FC2 D:2100 DB:04 P:nvMxdiZc V:95  H:146
01E92D $2B             PLD                             A:CD01 X:7F40 Y:CE40 S:1FC4 D:2100 DB:04 P:nvMxdizc V:95  H:155
01E92E $60             RTS                             A:CD01 X:7F40 Y:CE40 S:1FC6 D:0000 DB:04 P:nvMxdiZc V:95  H:164
01FE2A $C0 $A0 $D1     CPY #$D1A0                      A:CD01 X:7F40 Y:CE40 S:1FC8 D:0000 DB:04 P:nvMxdiZc V:95  H:175
01FE2D $D0 $F8         BNE $01FE27                     A:CD01 X:7F40 Y:CE40 S:1FC8 D:0000 DB:04 P:NvMxdizc V:95  H:181
01FE27 $20 $0C $E9     JSR $E90C [01E90C] = $0B        A:CD01 X:7F40 Y:CE40 S:1FC8 D:0000 DB:04 P:NvMxdizc V:95  H:186
01E90C $0B             PHD                             A:CD01 X:7F40 Y:CE40 S:1FC6 D:0000 DB:04 P:NvMxdizc V:95  H:198
01E90D $DA             PHX                             A:CD01 X:7F40 Y:CE40 S:1FC4 D:0000 DB:04 P:NvMxdizc V:95  H:205
01E90E $F4 $00 $21     PEA #$2100                      A:CD01 X:7F40 Y:CE40 S:1FC2 D:0000 DB:04 P:NvMxdizc V:95  H:213
01E911 $2B             PLD                             A:CD01 X:7F40 Y:CE40 S:1FC0 D:0000 DB:04 P:NvMxdizc V:95  H:223
01E912 $A2 $10 $00     LDX #$0010                      A:CD01 X:7F40 Y:CE40 S:1FC2 D:2100 DB:04 P:nvMxdizc V:95  H:232
01E915 $B9 $00 $00     LDA $0000,Y [04CE40] = $00      A:CD01 X:0010 Y:CE40 S:1FC2 D:2100 DB:04 P:nvMxdizc V:95  H:238
01E918 $C8             INY                             A:CD00 X:0010 Y:CE40 S:1FC2 D:2100 DB:04 P:nvMxdiZc V:95  H:247
01E919 $85 $80         STA $80 [002180] = $00          A:CD00 X:0010 Y:CE41 S:1FC2 D:2100 DB:04 P:NvMxdizc V:95  H:251
01E91B $CA             DEX                             A:CD00 X:0010 Y:CE41 S:1FC2 D:2100 DB:04 P:NvMxdizc V:95  H:256
01E91C $D0 $F7         BNE $01E915                     A:CD00 X:000F Y:CE41 S:1FC2 D:2100 DB:04 P:nvMxdizc V:95  H:260
01E915 $B9 $00 $00     LDA $0000,Y [04CE41] = $00      A:CD00 X:000F Y:CE41 S:1FC2 D:2100 DB:04 P:nvMxdizc V:95  H:265
01E918 $C8             INY                             A:CD00 X:000F Y:CE41 S:1FC2 D:2100 DB:04 P:nvMxdiZc V:95  H:275
01E919 $85 $80         STA $80 [002180] = $00          A:CD00 X:000F Y:CE42 S:1FC2 D:2100 DB:04 P:NvMxdizc V:95  H:292
01E91B $CA             DEX                             A:CD00 X:000F Y:CE42 S:1FC2 D:2100 DB:04 P:NvMxdizc V:95  H:297
01E91C $D0 $F7         BNE $01E915                     A:CD00 X:000E Y:CE42 S:1FC2 D:2100 DB:04 P:nvMxdizc V:95  H:301
01E915 $B9 $00 $00     LDA $0000,Y [04CE42] = $07      A:CD00 X:000E Y:CE42 S:1FC2 D:2100 DB:04 P:nvMxdizc V:95  H:306
01E918 $C8             INY                             A:CD07 X:000E Y:CE42 S:1FC2 D:2100 DB:04 P:nvMxdizc V:95  H:316
01E919 $85 $80         STA $80 [002180] = $00          A:CD07 X:000E Y:CE43 S:1FC2 D:2100 DB:04 P:NvMxdizc V:95  H:319
01E91B $CA             DEX                             A:CD07 X:000E Y:CE43 S:1FC2 D:2100 DB:04 P:NvMxdizc V:95  H:324
01E91C $D0 $F7         BNE $01E915                     A:CD07 X:000D Y:CE43 S:1FC2 D:2100 DB:04 P:nvMxdizc V:95  H:327
01E915 $B9 $00 $00     LDA $0000,Y [04CE43] = $00      A:CD07 X:000D Y:CE43 S:1FC2 D:2100 DB:04 P:nvMxdizc V:95  H:333
01E918 $C8             INY                             A:CD00 X:000D Y:CE43 S:1FC2 D:2100 DB:04 P:nvMxdiZc V:96  H:2  
01E919 $85 $80         STA $80 [002180] = $00          A:CD00 X:000D Y:CE44 S:1FC2 D:2100 DB:04 P:NvMxdizc V:96  H:6  
01E91B $CA             DEX                             A:CD00 X:000D Y:CE44 S:1FC2 D:2100 DB:04 P:NvMxdizc V:96  H:11 
01E91C $D0 $F7         BNE $01E915                     A:CD00 X:000C Y:CE44 S:1FC2 D:2100 DB:04 P:nvMxdizc V:96  H:15 
01E915 $B9 $00 $00     LDA $0000,Y [04CE44] = $18      A:CD00 X:000C Y:CE44 S:1FC2 D:2100 DB:04 P:nvMxdizc V:96  H:20 
01E918 $C8             INY                             A:CD18 X:000C Y:CE44 S:1FC2 D:2100 DB:04 P:nvMxdizc V:96  H:30 
01E919 $85 $80         STA $80 [002180] = $00          A:CD18 X:000C Y:CE45 S:1FC2 D:2100 DB:04 P:NvMxdizc V:96  H:33 
01E91B $CA             DEX                             A:CD18 X:000C Y:CE45 S:1FC2 D:2100 DB:04 P:NvMxdizc V:96  H:39 
01E91C $D0 $F7         BNE $01E915                     A:CD18 X:000B Y:CE45 S:1FC2 D:2100 DB:04 P:nvMxdizc V:96  H:42 
01E915 $B9 $00 $00     LDA $0000,Y [04CE45] = $00      A:CD18 X:000B Y:CE45 S:1FC2 D:2100 DB:04 P:nvMxdizc V:96  H:48 
01E918 $C8             INY                             A:CD00 X:000B Y:CE45 S:1FC2 D:2100 DB:04 P:nvMxdiZc V:96  H:57 
01E919 $85 $80         STA $80 [002180] = $00          A:CD00 X:000B Y:CE46 S:1FC2 D:2100 DB:04 P:NvMxdizc V:96  H:61 
01E91B $CA             DEX                             A:CD00 X:000B Y:CE46 S:1FC2 D:2100 DB:04 P:NvMxdizc V:96  H:66 
01E91C $D0 $F7         BNE $01E915                     A:CD00 X:000A Y:CE46 S:1FC2 D:2100 DB:04 P:nvMxdizc V:96  H:70 
01E915 $B9 $00 $00     LDA $0000,Y [04CE46] = $20      A:CD00 X:000A Y:CE46 S:1FC2 D:2100 DB:04 P:nvMxdizc V:96  H:75 
01E918 $C8             INY                             A:CD20 X:000A Y:CE46 S:1FC2 D:2100 DB:04 P:nvMxdizc V:96  H:85 
01E919 $85 $80         STA $80 [002180] = $00          A:CD20 X:000A Y:CE47 S:1FC2 D:2100 DB:04 P:NvMxdizc V:96  H:88 
01E91B $CA             DEX                             A:CD20 X:000A Y:CE47 S:1FC2 D:2100 DB:04 P:NvMxdizc V:96  H:94 
01E91C $D0 $F7         BNE $01E915                     A:CD20 X:0009 Y:CE47 S:1FC2 D:2100 DB:04 P:nvMxdizc V:96  H:97 
01E915 $B9 $00 $00     LDA $0000,Y [04CE47] = $03      A:CD20 X:0009 Y:CE47 S:1FC2 D:2100 DB:04 P:nvMxdizc V:96  H:103
01E918 $C8             INY                             A:CD03 X:0009 Y:CE47 S:1FC2 D:2100 DB:04 P:nvMxdizc V:96  H:112
01E919 $85 $80         STA $80 [002180] = $00          A:CD03 X:0009 Y:CE48 S:1FC2 D:2100 DB:04 P:NvMxdizc V:96  H:116
01E91B $CA             DEX                             A:CD03 X:0009 Y:CE48 S:1FC2 D:2100 DB:04 P:NvMxdizc V:96  H:121
01E91C $D0 $F7         BNE $01E915                     A:CD03 X:0008 Y:CE48 S:1FC2 D:2100 DB:04 P:nvMxdizc V:96  H:125
01E915 $B9 $00 $00     LDA $0000,Y [04CE48] = $4C      A:CD03 X:0008 Y:CE48 S:1FC2 D:2100 DB:04 P:nvMxdizc V:96  H:130
01E918 $C8             INY                             A:CD4C X:0008 Y:CE48 S:1FC2 D:2100 DB:04 P:nvMxdizc V:96  H:150
01E919 $85 $80         STA $80 [002180] = $00          A:CD4C X:0008 Y:CE49 S:1FC2 D:2100 DB:04 P:NvMxdizc V:96  H:153
01E91B $CA             DEX                             A:CD4C X:0008 Y:CE49 S:1FC2 D:2100 DB:04 P:NvMxdizc V:96  H:159
01E91C $D0 $F7         BNE $01E915                     A:CD4C X:0007 Y:CE49 S:1FC2 D:2100 DB:04 P:nvMxdizc V:96  H:162
01E915 $B9 $00 $00     LDA $0000,Y [04CE49] = $03      A:CD4C X:0007 Y:CE49 S:1FC2 D:2100 DB:04 P:nvMxdizc V:96  H:168
01E918 $C8             INY                             A:CD03 X:0007 Y:CE49 S:1FC2 D:2100 DB:04 P:nvMxdizc V:96  H:177
01E919 $85 $80         STA $80 [002180] = $00          A:CD03 X:0007 Y:CE4A S:1FC2 D:2100 DB:04 P:NvMxdizc V:96  H:181
01E91B $CA             DEX                             A:CD03 X:0007 Y:CE4A S:1FC2 D:2100 DB:04 P:NvMxdizc V:96  H:186
01E91C $D0 $F7         BNE $01E915                     A:CD03 X:0006 Y:CE4A S:1FC2 D:2100 DB:04 P:nvMxdizc V:96  H:190
01E915 $B9 $00 $00     LDA $0000,Y [04CE4A] = $52      A:CD03 X:0006 Y:CE4A S:1FC2 D:2100 DB:04 P:nvMxdizc V:96  H:195
01E918 $C8             INY                             A:CD52 X:0006 Y:CE4A S:1FC2 D:2100 DB:04 P:nvMxdizc V:96  H:205
01E919 $85 $80         STA $80 [002180] = $00          A:CD52 X:0006 Y:CE4B S:1FC2 D:2100 DB:04 P:NvMxdizc V:96  H:208
